"osm_id","geometry","children","adults","elderly","total_pop","age_entropy_index","osm_category","category","subcategory","name"
1588328791,"POINT(120501.6966300715 487413.8705720049)",325,2945,660,3930,0.6571672330200029,"shop","stationery_shop","stationery","Gebr. Winter"
1588328792,"POINT(120574.68898183748 487444.33799660037)",380,3635,815,4830,0.6500857867816069,"amenity","sustenance","pub","De Gouden Florijn"
1588328793,"POINT(120549.67079042557 487431.9503724085)",325,2945,660,3930,0.6571672330200029,"shop","art_shop","music","Velvet"
1588328794,"POINT(120514.14357237465 487419.43601519056)",325,2945,660,3930,0.6571672330200029,"shop","food_shop","convenience",NULL
1590654742,"POINT(120859.12684174563 487986.8540576844)",350,3495,805,4650,0.6489271882203147,"shop","stationery_shop","books","Island Bookstore"
1590664257,"POINT(120594.86150057377 487820.54060542036)",480,4770,1020,6270,0.6373173350361079,"amenity","sustenance","pub","De Tuin"
1590664270,"POINT(120729.63064735841 487949.14156720805)",325,3190,715,4230,0.6466761218551293,"shop","beauty_shop","chemist","Etos"
1590664278,"POINT(120605.64361157143 487795.50792083115)",480,4770,1020,6270,0.6373173350361079,"shop","food_shop","seafood",NULL
1590738324,"POINT(120412.63020876807 487400.73007478623)",330,2940,640,3910,0.6547179359622718,"amenity","sustenance","restaurant","Chow"
1590765492,"POINT(120562.69142718632 487544.1404680488)",460,4500,915,5875,0.6310527613802469,"amenity","sustenance","restaurant","L'Invite"
1591083927,"POINT(120557.11936125056 488089.28372053563)",360,3565,795,4720,0.6446915109004071,"shop","sportsvehicles_shop","car_repair","De Linde"
1591108281,"POINT(120398.80371532487 487338.29413355223)",365,3355,760,4480,0.6570150835074184,"shop","art_shop","music","Dijkman"
1591108293,"POINT(120394.27178912991 487333.96418672835)",365,3355,760,4480,0.6570150835074184,"amenity","culture","theatre","Boom Chicago"
1593841663,"POINT(120078.8959740361 486294.2239633755)",545,3860,640,5045,0.6436921237562402,"shop","other_shop","toys","Goochem Speelgoed"
1593841747,"POINT(120001.96573708829 486262.64560698945)",465,2975,580,4020,0.6841461743524401,"shop","diy_shop","florist",NULL
